order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
6699,2347,106,2,175.08,35.02,280.12
6700,2347,19,2,43.2,0.0,86.4
6701,2348,106,1,175.08,17.51,157.57
6702,2348,129,1,29.42,2.94,26.48
6703,2348,156,3,111.91,0.0,335.73
6704,2348,131,1,103.37,20.67,82.7
6705,2348,181,2,98.6,0.0,197.2
6706,2348,100,3,21.05,0.0,63.15
6707,2349,108,2,128.99,25.8,206.38
6708,2349,82,3,110.46,0.0,331.38
6709,2349,5,1,173.65,0.0,173.65
6710,2349,106,3,175.08,0.0,525.24
6711,2349,158,1,44.1,0.0,44.1
6712,2350,83,2,57.89,0.0,115.78
6713,2350,195,1,107.29,0.0,107.29
6714,2350,117,3,190.8,0.0,572.4
6715,2350,111,3,15.42,0.0,46.26
6716,2351,102,1,64.56,0.0,64.56
6717,2352,130,1,16.49,0.0,16.49
6718,2352,47,2,140.74,0.0,281.48
6719,2352,174,2,144.66,21.7,245.92
6720,2353,104,1,151.16,0.0,151.16
6721,2353,19,2,43.2,0.0,86.4
6722,2354,191,3,37.67,0.0,113.01
6723,2354,147,3,30.47,0.0,91.41
6724,2354,99,1,45.94,0.0,45.94
6725,2355,86,2,66.49,13.3,106.38
6726,2356,82,3,110.46,0.0,331.38
6727,2356,32,1,192.47,0.0,192.47
6728,2356,168,1,83.13,0.0,83.13
6729,2356,189,1,184.72,0.0,184.72
6730,2356,3,3,143.82,0.0,431.46
6731,2357,106,2,175.08,0.0,350.16
6732,2357,84,3,88.18,0.0,264.54
6733,2357,39,1,17.17,0.0,17.17
6734,2357,198,2,78.65,0.0,157.3
6735,2358,64,3,166.05,24.91,423.42
6736,2359,27,2,1005.96,0.0,2011.92
6737,2359,97,3,165.81,0.0,497.43
6738,2359,57,2,61.56,0.0,123.12
6739,2359,165,2,177.24,0.0,354.48
6740,2360,11,1,53.64,0.0,53.64
6741,2360,91,2,36.88,0.0,73.76
6742,2361,9,3,596.89,89.53,1522.08
6743,2361,54,3,120.81,0.0,362.43
6744,2361,111,3,15.42,0.0,46.26
6745,2362,190,1,181.96,18.2,163.76
6746,2362,115,3,98.62,0.0,295.86
6747,2362,145,3,185.68,0.0,557.04
6748,2363,84,1,88.18,0.0,88.18
6749,2364,43,3,24.93,3.74,63.57
6750,2365,25,1,647.97,0.0,647.97
6751,2365,138,3,134.25,0.0,402.75
6752,2365,172,1,18.21,0.0,18.21
6753,2365,57,3,61.56,0.0,184.68
6754,2365,17,1,83.58,0.0,83.58
6755,2366,20,3,116.87,0.0,350.61
6756,2366,37,1,356.55,0.0,356.55
6757,2366,133,1,133.69,0.0,133.69
6758,2366,76,1,199.58,0.0,199.58
6759,2367,112,3,1307.22,0.0,3921.66
6760,2368,73,3,193.66,0.0,580.98
6761,2368,61,1,74.32,0.0,74.32
6762,2368,115,1,98.62,0.0,98.62
6763,2369,90,3,80.12,0.0,240.36
6764,2369,172,3,18.21,0.0,54.63
6765,2369,104,3,151.16,0.0,453.48
6766,2369,45,1,20.48,0.0,20.48
6767,2369,144,3,18.09,0.0,54.27
6768,2369,29,2,30.09,0.0,60.18
6769,2370,119,1,55.3,0.0,55.3
6770,2370,6,3,1453.29,145.33,3923.88
6771,2370,57,1,61.56,0.0,61.56
6772,2370,117,3,190.8,0.0,572.4
6773,2370,113,3,42.06,8.41,100.95
6774,2371,152,1,17.34,0.0,17.34
6775,2371,52,3,19.86,0.0,59.58
6776,2371,41,1,45.05,6.76,38.29
6777,2371,179,3,159.29,0.0,477.87
6778,2372,183,3,1262.09,0.0,3786.27
6779,2373,9,1,596.89,119.38,477.51
6780,2373,79,1,103.09,0.0,103.09
6781,2373,22,1,150.56,0.0,150.56
6782,2374,52,3,19.86,3.97,47.67
6783,2374,151,1,72.22,0.0,72.22
6784,2374,49,2,151.84,0.0,303.68
6785,2375,34,2,637.65,0.0,1275.3
6786,2375,148,1,114.23,0.0,114.23
6787,2375,72,3,119.2,0.0,357.6
6788,2375,129,1,29.42,0.0,29.42
6789,2376,111,1,15.42,0.0,15.42
6790,2377,198,3,78.65,11.8,200.55
6791,2377,132,2,72.97,0.0,145.94
6792,2377,108,3,128.99,0.0,386.97
6793,2378,5,3,173.65,0.0,520.95
6794,2378,9,2,596.89,0.0,1193.78
6795,2378,195,2,107.29,21.46,171.66
6796,2378,121,3,160.84,0.0,482.52
6797,2379,150,2,60.23,0.0,120.46
6798,2379,12,1,1408.88,211.33,1197.55
6799,2380,5,2,173.65,0.0,347.3
6800,2380,52,3,19.86,0.0,59.58
6801,2381,85,3,124.56,0.0,373.68
6802,2381,154,3,24.87,0.0,74.61
6803,2382,173,1,1081.9,0.0,1081.9
6804,2382,161,1,187.26,0.0,187.26
6805,2382,13,2,143.69,0.0,287.38
6806,2383,21,3,48.66,0.0,145.98
6807,2383,118,2,132.45,0.0,264.9
6808,2384,114,3,41.3,6.19,105.33
6809,2385,66,1,96.11,19.22,76.89
6810,2385,107,1,164.98,0.0,164.98
6811,2385,156,3,111.91,0.0,335.73
6812,2385,199,1,48.27,0.0,48.27
6813,2386,11,3,53.64,0.0,160.92
6814,2386,77,1,36.47,0.0,36.47
6815,2386,52,3,19.86,1.99,53.61
6816,2386,102,3,64.56,6.46,174.3
6817,2387,69,3,98.08,19.62,235.38
6818,2387,76,3,199.58,0.0,598.74
6819,2387,173,3,1081.9,162.28,2758.86
6820,2388,198,3,78.65,0.0,235.95
6821,2388,138,2,134.25,13.43,241.64
6822,2388,103,1,155.6,0.0,155.6
6823,2388,83,1,57.89,0.0,57.89
6824,2389,151,1,72.22,0.0,72.22
6825,2389,72,1,119.2,0.0,119.2
6826,2389,42,2,86.01,0.0,172.02
6827,2389,6,1,1453.29,0.0,1453.29
6828,2390,147,1,30.47,0.0,30.47
6829,2390,111,3,15.42,0.0,46.26
6830,2390,144,1,18.09,0.0,18.09
6831,2390,19,3,43.2,0.0,129.6
6832,2390,92,1,17.32,0.0,17.32
6833,2391,22,2,150.56,0.0,301.12
6834,2391,152,3,17.34,0.0,52.02
6835,2391,41,2,45.05,0.0,90.1
6836,2392,158,3,44.1,0.0,132.3
6837,2392,145,1,185.68,0.0,185.68
6838,2392,119,2,55.3,0.0,110.6
6839,2392,66,2,96.11,0.0,192.22
6840,2393,160,2,116.67,0.0,233.34
6841,2393,33,3,141.55,0.0,424.65
6842,2393,58,3,99.7,0.0,299.1
6843,2394,183,3,1262.09,189.31,3218.34
6844,2394,117,3,190.8,0.0,572.4
6845,2394,191,1,37.67,0.0,37.67
6846,2394,102,2,64.56,0.0,129.12
6847,2395,95,2,105.58,0.0,211.16
6848,2395,58,2,99.7,0.0,199.4
6849,2395,8,3,32.11,0.0,96.33
6850,2395,43,1,24.93,4.99,19.94
6851,2396,96,1,175.12,0.0,175.12
6852,2396,116,3,110.39,0.0,331.17
6853,2396,142,1,197.57,0.0,197.57
6854,2396,183,3,1262.09,0.0,3786.27
6855,2397,177,1,44.04,0.0,44.04
6856,2397,1,3,91.51,0.0,274.53
6857,2397,200,3,134.96,0.0,404.88
6858,2398,95,2,105.58,0.0,211.16
6859,2398,35,2,1069.13,0.0,2138.26
6860,2398,114,1,41.3,0.0,41.3
6861,2399,188,3,167.38,0.0,502.14
6862,2399,128,1,136.26,0.0,136.26
6863,2400,192,3,167.01,0.0,501.03
6864,2401,22,3,150.56,0.0,451.68
6865,2401,51,3,15.3,0.0,45.9
6866,2402,158,3,44.1,0.0,132.3
6867,2402,129,1,29.42,0.0,29.42
6868,2403,33,2,141.55,14.16,254.78
6869,2404,161,3,187.26,37.45,449.43
6870,2405,161,1,187.26,0.0,187.26
6871,2405,146,1,26.94,0.0,26.94
6872,2405,64,3,166.05,0.0,498.15
6873,2406,101,2,119.65,23.93,191.44
6874,2406,83,3,57.89,0.0,173.67
6875,2406,57,1,61.56,12.31,49.25
6876,2406,12,2,1408.88,0.0,2817.76
6877,2406,150,2,60.23,0.0,120.46
6878,2406,183,1,1262.09,0.0,1262.09
6879,2407,11,3,53.64,0.0,160.92
6880,2407,6,3,1453.29,0.0,4359.87
6881,2407,56,1,95.42,0.0,95.42
6882,2408,132,2,72.97,0.0,145.94
6883,2408,106,3,175.08,35.02,420.18
6884,2408,76,3,199.58,0.0,598.74
6885,2408,75,2,84.21,0.0,168.42
6886,2408,129,1,29.42,0.0,29.42
6887,2408,57,2,61.56,0.0,123.12
6888,2409,73,1,193.66,38.73,154.93
6889,2409,97,2,165.81,0.0,331.62
6890,2409,58,2,99.7,0.0,199.4
6891,2410,33,2,141.55,14.16,254.78
6892,2411,154,1,24.87,0.0,24.87
6893,2411,127,2,88.32,8.83,158.98
6894,2412,99,2,45.94,0.0,91.88
6895,2412,197,3,198.04,0.0,594.12
6896,2412,59,3,170.7,25.6,435.3
6897,2412,96,2,175.12,0.0,350.24
6898,2413,144,2,18.09,0.0,36.18
6899,2413,61,3,74.32,0.0,222.96
6900,2413,199,3,48.27,0.0,144.81
6901,2413,4,1,154.57,30.91,123.66
6902,2413,107,1,164.98,0.0,164.98
6903,2413,177,1,44.04,6.61,37.43
6904,2414,100,1,21.05,0.0,21.05
6905,2414,51,2,15.3,0.0,30.6
6906,2414,175,2,108.5,0.0,217.0
6907,2415,129,3,29.42,0.0,88.26
6908,2415,95,2,105.58,0.0,211.16
6909,2416,166,1,13.46,0.0,13.46
6910,2416,153,3,191.31,0.0,573.93
6911,2416,114,3,41.3,0.0,123.9
6912,2417,127,3,88.32,0.0,264.96
6913,2418,53,3,17.28,0.0,51.84
6914,2418,188,2,167.38,0.0,334.76
6915,2418,107,1,164.98,0.0,164.98
6916,2419,1,1,91.51,0.0,91.51
6917,2419,138,1,134.25,0.0,134.25
6918,2420,78,1,78.47,0.0,78.47
6919,2420,9,1,596.89,89.53,507.36
6920,2420,138,2,134.25,0.0,268.5
6921,2420,41,3,45.05,0.0,135.15
6922,2421,143,3,82.6,0.0,247.8
6923,2421,115,2,98.62,0.0,197.24
6924,2422,68,3,136.85,0.0,410.55
6925,2423,54,1,120.81,0.0,120.81
6926,2423,55,1,64.75,0.0,64.75
6927,2423,1,2,91.51,18.3,146.42
6928,2423,29,1,30.09,0.0,30.09
6929,2424,35,2,1069.13,0.0,2138.26
6930,2424,195,2,107.29,0.0,214.58
6931,2424,163,1,167.81,0.0,167.81
6932,2424,69,2,98.08,19.62,156.92
6933,2425,141,1,86.39,0.0,86.39
6934,2425,21,1,48.66,9.73,38.93
6935,2425,168,3,83.13,0.0,249.39
6936,2425,143,3,82.6,0.0,247.8
6937,2426,163,2,167.81,0.0,335.62
6938,2426,173,1,1081.9,0.0,1081.9
6939,2426,14,2,158.47,31.69,253.56
6940,2426,79,3,103.09,0.0,309.27
6941,2427,175,3,108.5,0.0,325.5
6942,2427,127,3,88.32,8.83,238.47
6943,2427,121,1,160.84,0.0,160.84
6944,2427,132,2,72.97,7.3,131.34
6945,2428,190,3,181.96,0.0,545.88
6946,2428,4,3,154.57,15.46,417.33
6947,2429,144,1,18.09,0.0,18.09
6948,2430,19,3,43.2,0.0,129.6
6949,2430,98,2,141.67,28.33,226.68
6950,2431,10,3,163.86,0.0,491.58
6951,2431,50,3,189.45,37.89,454.68
6952,2431,198,3,78.65,11.8,200.55
6953,2431,85,3,124.56,0.0,373.68
6954,2432,29,2,30.09,3.01,54.16
6955,2432,71,2,157.26,15.73,283.06
6956,2433,67,3,139.5,0.0,418.5
6957,2434,136,3,40.9,0.0,122.7
6958,2434,115,1,98.62,0.0,98.62
6959,2435,150,3,60.23,0.0,180.69
6960,2435,88,3,99.65,0.0,298.95
6961,2436,91,2,36.88,0.0,73.76
6962,2436,50,1,189.45,0.0,189.45
6963,2436,21,3,48.66,0.0,145.98
6964,2437,177,3,44.04,0.0,132.12
6965,2437,69,1,98.08,0.0,98.08
6966,2438,200,2,134.96,13.5,242.92
6967,2438,53,1,17.28,0.0,17.28
6968,2438,183,1,1262.09,0.0,1262.09
6969,2438,57,3,61.56,6.16,166.2
6970,2438,56,2,95.42,0.0,190.84
6971,2439,6,2,1453.29,0.0,2906.58
6972,2439,19,1,43.2,0.0,43.2
6973,2440,155,2,40.86,6.13,69.46
6974,2440,66,1,96.11,0.0,96.11
6975,2441,71,2,157.26,0.0,314.52
6976,2441,174,2,144.66,0.0,289.32
6977,2441,140,2,153.35,23.0,260.7
6978,2441,88,2,99.65,0.0,199.3
6979,2442,21,2,48.66,0.0,97.32
6980,2442,159,1,152.04,0.0,152.04
6981,2442,101,3,119.65,0.0,358.95
6982,2442,32,1,192.47,0.0,192.47
6983,2443,131,3,103.37,0.0,310.11
6984,2443,179,1,159.29,23.89,135.4
6985,2444,121,2,160.84,0.0,321.68
6986,2445,188,3,167.38,0.0,502.14
6987,2445,37,3,356.55,0.0,1069.65
6988,2446,179,1,159.29,0.0,159.29
6989,2446,163,3,167.81,0.0,503.43
6990,2446,195,2,107.29,0.0,214.58
6991,2447,25,2,647.97,97.2,1101.54
6992,2447,130,1,16.49,0.0,16.49
6993,2447,39,1,17.17,0.0,17.17
6994,2447,82,3,110.46,16.57,281.67
6995,2448,112,3,1307.22,0.0,3921.66
6996,2448,69,2,98.08,19.62,156.92
6997,2448,45,1,20.48,3.07,17.41
6998,2449,19,2,43.2,6.48,73.44
6999,2449,86,2,66.49,0.0,132.98
7000,2449,69,3,98.08,0.0,294.24
7001,2450,167,1,119.3,0.0,119.3
7002,2451,147,3,30.47,0.0,91.41
7003,2451,55,3,64.75,0.0,194.25
7004,2451,99,3,45.94,0.0,137.82
7005,2452,97,3,165.81,0.0,497.43
7006,2452,122,3,194.38,0.0,583.14
7007,2452,111,3,15.42,0.0,46.26
7008,2452,72,3,119.2,23.84,286.08
7009,2453,152,2,17.34,0.0,34.68
7010,2453,147,2,30.47,4.57,51.8
7011,2453,49,1,151.84,0.0,151.84
7012,2453,192,3,167.01,16.7,450.93
7013,2453,183,1,1262.09,0.0,1262.09
7014,2454,121,2,160.84,16.08,289.52
7015,2454,38,1,23.61,2.36,21.25
7016,2454,147,2,30.47,0.0,60.94
7017,2455,116,2,110.39,0.0,220.78
7018,2455,1,3,91.51,0.0,274.53
7019,2455,93,3,125.34,0.0,376.02
7020,2455,147,2,30.47,0.0,60.94
7021,2456,158,2,44.1,4.41,79.38
7022,2457,141,2,86.39,0.0,172.78
7023,2457,30,2,184.84,0.0,369.68
7024,2458,69,1,98.08,0.0,98.08
7025,2459,5,1,173.65,26.05,147.6
7026,2459,58,1,99.7,0.0,99.7
7027,2459,123,1,1397.68,0.0,1397.68
7028,2459,161,2,187.26,0.0,374.52
7029,2460,8,2,32.11,0.0,64.22
7030,2461,14,1,158.47,0.0,158.47
7031,2462,191,3,37.67,0.0,113.01
7032,2462,67,1,139.5,0.0,139.5
7033,2462,27,1,1005.96,0.0,1005.96
7034,2462,75,3,84.21,0.0,252.63
7035,2462,96,2,175.12,26.27,297.7
7036,2463,199,2,48.27,0.0,96.54
7037,2464,173,1,1081.9,0.0,1081.9
7038,2464,74,3,56.07,0.0,168.21
7039,2465,183,1,1262.09,0.0,1262.09
7040,2466,107,2,164.98,0.0,329.96
7041,2466,113,2,42.06,0.0,84.12
7042,2466,7,2,62.17,0.0,124.34
7043,2467,112,2,1307.22,0.0,2614.44
7044,2467,65,3,141.12,0.0,423.36
7045,2468,58,1,99.7,0.0,99.7
7046,2468,182,2,44.16,8.83,70.66
7047,2468,11,3,53.64,0.0,160.92
7048,2468,20,2,116.87,0.0,233.74
7049,2469,16,2,163.52,0.0,327.04
7050,2469,17,1,83.58,0.0,83.58
7051,2469,75,1,84.21,0.0,84.21
7052,2469,132,2,72.97,0.0,145.94
7053,2469,159,1,152.04,0.0,152.04
7054,2470,115,2,98.62,9.86,177.52
7055,2470,159,3,152.04,0.0,456.12
7056,2470,138,2,134.25,0.0,268.5
7057,2471,109,1,120.46,0.0,120.46
7058,2471,100,1,21.05,0.0,21.05
7059,2472,167,3,119.3,23.86,286.32
7060,2472,110,2,196.12,0.0,392.24
7061,2472,12,2,1408.88,0.0,2817.76
7062,2473,49,3,151.84,0.0,455.52
7063,2474,42,2,86.01,0.0,172.02
7064,2474,109,1,120.46,0.0,120.46
7065,2474,188,1,167.38,0.0,167.38
7066,2474,68,3,136.85,13.69,369.48
7067,2475,200,2,134.96,0.0,269.92
7068,2475,107,2,164.98,0.0,329.96
7069,2476,146,1,26.94,0.0,26.94
7070,2476,100,1,21.05,0.0,21.05
7071,2476,56,3,95.42,9.54,257.64
7072,2477,55,2,64.75,0.0,129.5
7073,2477,129,1,29.42,2.94,26.48
7074,2478,73,1,193.66,0.0,193.66
7075,2479,37,2,356.55,71.31,570.48
7076,2479,20,2,116.87,23.37,187.0
7077,2479,191,1,37.67,5.65,32.02
7078,2480,174,2,144.66,0.0,289.32
7079,2480,157,3,99.21,0.0,297.63
7080,2480,103,1,155.6,31.12,124.48
7081,2481,192,2,167.01,0.0,334.02
7082,2481,55,1,64.75,0.0,64.75
7083,2481,150,3,60.23,0.0,180.69
7084,2482,60,3,76.93,0.0,230.79
7085,2482,83,3,57.89,5.79,156.3
7086,2483,151,3,72.22,10.83,184.17
7087,2483,150,1,60.23,0.0,60.23
7088,2483,113,3,42.06,4.21,113.55
7089,2483,86,2,66.49,0.0,132.98
7090,2484,57,2,61.56,0.0,123.12
7091,2484,66,2,96.11,19.22,153.78
7092,2484,189,3,184.72,0.0,554.16
7093,2485,200,2,134.96,0.0,269.92
7094,2485,176,2,95.47,0.0,190.94
7095,2486,48,3,38.52,0.0,115.56
7096,2486,113,1,42.06,0.0,42.06
7097,2486,166,1,13.46,0.0,13.46
7098,2487,171,3,155.4,0.0,466.2
7099,2488,115,2,98.62,14.79,167.66
7100,2488,143,3,82.6,16.52,198.24
7101,2489,96,1,175.12,0.0,175.12
7102,2489,158,3,44.1,0.0,132.3
7103,2490,198,2,78.65,0.0,157.3
7104,2490,30,3,184.84,0.0,554.52
7105,2491,5,3,173.65,0.0,520.95
7106,2492,43,1,24.93,0.0,24.93
7107,2492,180,1,98.17,0.0,98.17
7108,2492,76,3,199.58,0.0,598.74
7109,2492,92,3,17.32,0.0,51.96
7110,2493,197,2,198.04,0.0,396.08
7111,2493,127,1,88.32,0.0,88.32
7112,2494,27,2,1005.96,0.0,2011.92
7113,2494,3,1,143.82,0.0,143.82
7114,2494,45,2,20.48,0.0,40.96
7115,2495,145,2,185.68,0.0,371.36
7116,2495,141,2,86.39,0.0,172.78
7117,2496,4,3,154.57,0.0,463.71
7118,2496,27,1,1005.96,201.19,804.77
7119,2497,60,3,76.93,0.0,230.79
7120,2497,55,1,64.75,0.0,64.75
7121,2497,184,2,88.31,0.0,176.62
7122,2497,69,3,98.08,0.0,294.24
7123,2497,59,3,170.7,0.0,512.1
7124,2497,189,2,184.72,0.0,369.44
7125,2498,31,3,165.81,33.16,397.95
7126,2498,102,3,64.56,9.68,164.64
7127,2498,51,3,15.3,2.29,39.03
7128,2498,182,3,44.16,0.0,132.48
7129,2499,143,3,82.6,0.0,247.8
7130,2499,3,3,143.82,0.0,431.46
7131,2500,26,2,16.69,0.0,33.38
7132,2500,58,2,99.7,0.0,199.4
7133,2500,132,2,72.97,10.95,124.04
7134,2500,102,1,64.56,0.0,64.56
7135,2501,79,2,103.09,0.0,206.18
7136,2501,7,2,62.17,0.0,124.34
7137,2501,31,3,165.81,0.0,497.43
7138,2501,90,1,80.12,0.0,80.12
7139,2502,146,1,26.94,0.0,26.94
7140,2502,123,2,1397.68,0.0,2795.36
7141,2502,175,1,108.5,0.0,108.5
7142,2503,165,2,177.24,0.0,354.48
7143,2503,153,1,191.31,0.0,191.31
7144,2503,129,3,29.42,0.0,88.26
7145,2503,130,1,16.49,0.0,16.49
7146,2504,66,2,96.11,0.0,192.22
7147,2504,87,1,162.91,0.0,162.91
7148,2505,143,3,82.6,0.0,247.8
7149,2506,137,3,193.2,28.98,492.66
7150,2506,169,2,42.85,0.0,85.7
7151,2506,131,1,103.37,0.0,103.37
7152,2506,63,1,48.71,0.0,48.71
7153,2506,54,2,120.81,0.0,241.62
7154,2507,3,1,143.82,0.0,143.82
7155,2507,77,2,36.47,0.0,72.94
7156,2507,178,3,98.76,0.0,296.28
7157,2507,118,1,132.45,0.0,132.45
7158,2508,112,1,1307.22,0.0,1307.22
7159,2508,13,3,143.69,0.0,431.07
7160,2508,194,1,27.84,0.0,27.84
7161,2509,63,2,48.71,0.0,97.42
7162,2509,178,2,98.76,9.88,177.76
7163,2509,154,2,24.87,0.0,49.74
7164,2509,196,1,455.68,45.57,410.11
7165,2510,143,3,82.6,0.0,247.8
7166,2510,128,3,136.26,0.0,408.78
7167,2510,86,2,66.49,0.0,132.98
7168,2511,172,1,18.21,0.0,18.21
7169,2511,192,3,167.01,0.0,501.03
7170,2511,88,1,99.65,0.0,99.65
7171,2512,198,2,78.65,0.0,157.3
7172,2513,182,2,44.16,0.0,88.32
7173,2514,63,1,48.71,0.0,48.71
7174,2514,136,1,40.9,0.0,40.9
7175,2514,32,2,192.47,0.0,384.94
7176,2514,73,2,193.66,0.0,387.32
7177,2514,100,3,21.05,0.0,63.15
7178,2515,60,2,76.93,0.0,153.86
7179,2515,55,3,64.75,0.0,194.25
7180,2515,112,1,1307.22,0.0,1307.22
7181,2515,54,3,120.81,0.0,362.43
7182,2515,17,1,83.58,0.0,83.58
7183,2516,142,1,197.57,0.0,197.57
7184,2516,54,1,120.81,0.0,120.81
7185,2516,39,2,17.17,0.0,34.34
7186,2517,79,1,103.09,15.46,87.63
7187,2517,72,2,119.2,0.0,238.4
7188,2517,3,1,143.82,0.0,143.82
7189,2518,83,1,57.89,8.68,49.21
7190,2518,64,1,166.05,0.0,166.05
7191,2518,11,1,53.64,10.73,42.91
7192,2518,13,1,143.69,0.0,143.69
7193,2519,67,2,139.5,0.0,279.0
7194,2520,128,3,136.26,0.0,408.78
7195,2520,33,2,141.55,0.0,283.1
7196,2521,66,1,96.11,0.0,96.11
7197,2521,113,1,42.06,0.0,42.06
7198,2521,176,3,95.47,14.32,243.45
7199,2521,92,2,17.32,0.0,34.64
7200,2522,66,1,96.11,0.0,96.11
7201,2522,95,3,105.58,0.0,316.74
7202,2522,106,1,175.08,17.51,157.57
7203,2522,82,2,110.46,0.0,220.92
7204,2523,67,3,139.5,0.0,418.5
7205,2524,65,3,141.12,21.17,359.85
7206,2524,180,3,98.17,0.0,294.51
7207,2525,43,1,24.93,0.0,24.93
7208,2525,136,2,40.9,0.0,81.8
7209,2525,14,2,158.47,0.0,316.94
7210,2525,144,3,18.09,0.0,54.27
7211,2526,82,2,110.46,0.0,220.92
7212,2527,64,3,166.05,0.0,498.15
7213,2527,156,3,111.91,0.0,335.73
7214,2528,154,3,24.87,0.0,74.61
7215,2528,29,1,30.09,0.0,30.09
7216,2528,25,3,647.97,129.59,1555.14
7217,2529,127,1,88.32,0.0,88.32
7218,2529,47,3,140.74,0.0,422.22
7219,2530,103,2,155.6,0.0,311.2
7220,2531,35,1,1069.13,0.0,1069.13
7221,2531,25,1,647.97,0.0,647.97
7222,2531,165,2,177.24,17.72,319.04
7223,2531,123,3,1397.68,0.0,4193.04
7224,2532,85,2,124.56,0.0,249.12
7225,2532,103,1,155.6,0.0,155.6
7226,2532,182,1,44.16,0.0,44.16
7227,2533,33,2,141.55,0.0,283.1
7228,2533,27,1,1005.96,150.89,855.07
7229,2533,119,3,55.3,0.0,165.9
7230,2533,141,1,86.39,17.28,69.11
7231,2534,90,3,80.12,0.0,240.36
7232,2534,121,2,160.84,0.0,321.68
7233,2534,37,3,356.55,0.0,1069.65
7234,2534,74,3,56.07,0.0,168.21
7235,2535,66,2,96.11,0.0,192.22
7236,2535,130,1,16.49,1.65,14.84
7237,2535,181,2,98.6,19.72,157.76
7238,2535,79,1,103.09,15.46,87.63
7239,2535,5,3,173.65,0.0,520.95
7240,2536,104,1,151.16,0.0,151.16
7241,2536,19,3,43.2,0.0,129.6
7242,2536,151,3,72.22,0.0,216.66
7243,2536,122,1,194.38,0.0,194.38
7244,2536,133,2,133.69,0.0,267.38
7245,2536,167,2,119.3,0.0,238.6
7246,2537,8,1,32.11,0.0,32.11
7247,2538,153,2,191.31,0.0,382.62
7248,2538,194,3,27.84,5.57,66.81
7249,2538,161,1,187.26,0.0,187.26
7250,2538,78,1,78.47,0.0,78.47
7251,2539,175,3,108.5,0.0,325.5
7252,2539,50,3,189.45,18.95,511.5
7253,2539,6,3,1453.29,217.99,3705.9
7254,2539,104,2,151.16,15.12,272.08
7255,2539,189,3,184.72,0.0,554.16
7256,2539,153,1,191.31,0.0,191.31
7257,2540,154,3,24.87,0.0,74.61
7258,2540,55,1,64.75,0.0,64.75
7259,2540,16,3,163.52,0.0,490.56
7260,2540,72,1,119.2,17.88,101.32
7261,2541,166,1,13.46,0.0,13.46
7262,2541,27,2,1005.96,0.0,2011.92
7263,2541,153,1,191.31,19.13,172.18
7264,2542,43,1,24.93,0.0,24.93
7265,2542,138,1,134.25,0.0,134.25
7266,2542,168,1,83.13,12.47,70.66
7267,2543,12,3,1408.88,281.78,3381.3
7268,2543,137,1,193.2,0.0,193.2
7269,2543,34,3,637.65,0.0,1912.95
7270,2543,79,3,103.09,0.0,309.27
7271,2544,143,2,82.6,0.0,165.2
7272,2544,5,3,173.65,0.0,520.95
7273,2544,127,3,88.32,0.0,264.96
7274,2544,82,2,110.46,0.0,220.92
7275,2545,43,1,24.93,0.0,24.93
7276,2546,160,2,116.67,0.0,233.34
7277,2546,53,3,17.28,0.0,51.84
7278,2546,91,1,36.88,3.69,33.19
7279,2546,39,3,17.17,0.0,51.51
7280,2546,10,3,163.86,0.0,491.58
7281,2547,92,1,17.32,0.0,17.32
7282,2547,47,1,140.74,0.0,140.74
7283,2548,93,3,125.34,0.0,376.02
7284,2548,47,1,140.74,0.0,140.74
7285,2548,122,3,194.38,0.0,583.14
7286,2548,19,2,43.2,0.0,86.4
7287,2549,8,3,32.11,0.0,96.33
7288,2549,178,1,98.76,9.88,88.88
7289,2549,61,3,74.32,0.0,222.96
7290,2549,121,3,160.84,0.0,482.52
7291,2549,151,3,72.22,7.22,195.0
7292,2549,16,1,163.52,0.0,163.52
7293,2550,156,1,111.91,0.0,111.91
7294,2550,56,3,95.42,0.0,286.26
7295,2550,182,1,44.16,0.0,44.16
7296,2550,85,1,124.56,12.46,112.1
7297,2550,34,3,637.65,0.0,1912.95
7298,2551,132,3,72.97,7.3,197.01
7299,2551,73,3,193.66,0.0,580.98
7300,2551,141,1,86.39,12.96,73.43
7301,2551,125,1,44.98,0.0,44.98
7302,2552,19,3,43.2,0.0,129.6
7303,2552,175,3,108.5,10.85,292.95
7304,2552,47,3,140.74,0.0,422.22
7305,2553,184,2,88.31,0.0,176.62
7306,2554,179,2,159.29,0.0,318.58
7307,2555,82,2,110.46,0.0,220.92
7308,2555,87,3,162.91,0.0,488.73
7309,2555,77,1,36.47,0.0,36.47
7310,2555,12,1,1408.88,0.0,1408.88
7311,2556,152,2,17.34,0.0,34.68
7312,2556,160,2,116.67,0.0,233.34
7313,2556,158,1,44.1,0.0,44.1
7314,2556,6,2,1453.29,0.0,2906.58
7315,2557,138,3,134.25,0.0,402.75
7316,2557,137,3,193.2,0.0,579.6
7317,2558,183,2,1262.09,0.0,2524.18
7318,2558,54,3,120.81,0.0,362.43
7319,2558,175,1,108.5,16.27,92.23
7320,2559,21,3,48.66,4.87,131.37
7321,2559,97,1,165.81,0.0,165.81
7322,2560,157,2,99.21,0.0,198.42
7323,2561,151,3,72.22,0.0,216.66
7324,2561,76,1,199.58,0.0,199.58
7325,2562,112,3,1307.22,0.0,3921.66
7326,2562,129,2,29.42,0.0,58.84
7327,2562,119,3,55.3,11.06,132.72
7328,2562,100,3,21.05,0.0,63.15
